tweet,label,id
@USER These metal people have already found Kavanaugh guilty &amp; the accuser doesn’t want to testify even being backed by her liberal lawyers. This is nothing but a liberal delay tactic! Now even Feinstein believes this accusation is not true. Liberals love to destroy people’s lives,NOT,9740
"@USER @USER It goes both ways. If I don't agree with you, you're just bitching."" About the red X. URL",NOT,9741
@USER No we no mames,NOT,9742
"Dear Liberal #FakeNewsMedia This gesture you call a white power"" gesture is actually what we NORMAL people call the ""OK"" gesture.  I realize this is not as fun as your make believe ""white power"" name but yeah. That's what it means.  OK ? OK! #WalkAway #MAGA URL",OFF,9743
"@USER Your article on Clay Travis Politics in Sports "" is the same old ANTIFA-LIKE RANT""",NOT,9744
@USER Republicans on Gun Control. Deaths didn't participate in the success of Trump's Economy. URL,NOT,9745
@USER 👌🏻 I’ve never seen anyone talk like that on Twitter before and I’ve seen some really messed up shit,OFF,9746
@USER you are absolutely right i am a Fool,OFF,9747
@USER Students have voices Melania? Then why does your husband want to shut up students like @USER when he’s trying to help our Country with gun control!,NOT,9748
@USER Clearly it does bc the cheerleader is smaller than the other girl and she whooped that ass after being slammed to the ground and everything,OFF,9749
@ everyone who said jihoons new hair cut is ugly: you are wrong,OFF,9750
@USER @USER RBG next! Can’t wait! The hateful intolerant racists on the left will not win! RBG NEXT!!!! MAGA,OFF,9751
@USER Coming from one of the most corrupt AG’s!,OFF,9752
@USER @USER @USER @USER # doesn'tunderstandmetaphors,NOT,9753
@USER @USER @USER No- it’s wise all the time to not capitulate to liberal demands.. Example- allowing a few more days for the Kavanaugh hearings and offering the fake accuser the opportunity to testify under oath is smart politically.. but liberals demanded more. Then Grassley said “hell no”,NOT,9754
@USER @USER She is the cutest baby I have ever seen,NOT,9755
@USER @USER That is funny...thats exactly how I describe him. #NotMyPope,NOT,9756
@USER His back hole will look like the holland tunnel we he gets to the male prison,OFF,9757
@USER Stay well clear. She is unhinged.,OFF,9758
@USER @USER 😍 She is coming to Italy! 🇮🇹 URL,NOT,9759
@USER @USER @USER Plus now we know where she likes to kiss you at when she is singing Don’t Judge Me.,NOT,9760
@USER Horrible.,OFF,9761
@USER They can't blame Antifa this time.  It's right wing nuts and Trumpers.,NOT,9762
.@USER made this show successful and relevant. I remember @USER saying that he brought the show to the States with @USER in mind because she is the epitome of “the voice.” None of their shade will delete that. URL,NOT,9763
@USER @USER @USER Yeah @USER probably views groups like Antifa and EFF as moderates. People who are against farm murders are labeled just as extreme as people singing songs about actually killing those farmers. Crazy times we live in. @USER,OFF,9764
@USER Dreaming...,NOT,9765
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER I’m not sure where I’m a fan of yet but i know I definitely suck hahaha,OFF,9766
@USER @USER @USER Why shouldn’t we be surprised when someone who promotes ANTIFA violence in public is suddenly accused of violence/domestic violence etc?!!?,NOT,9767
@USER I have to be a smart ass some way 🤷🏻‍♂️😂,OFF,9768
@USER @USER CONSERVATIVES,NOT,9769
@USER Just another reason she is vile,OFF,9770
@USER Imagine being stupid 😤,OFF,9771
@USER @USER Literally.  You are literally a crazy person.,OFF,9772
@USER Do they drug test in tennis? Shes on some serious hormones or testosterone,OFF,9773
@USER Wow Antifa turning on her too?,NOT,9774
@USER There's only one King 🐐,NOT,9775
@USER A bunch of overpaid liberals whining about how horrible everything is. They should get together with NFL players and try getting a real job. Zero interest in them giving their friends pointless awards.,OFF,9776
@USER Crazy thing is people naming Big and PAC as greats but forgetting the true underground rap legends like L. I still play his shit,OFF,9777
"@USER I'm pretty sure most of your #MAGA supporters do not have any new found wealth"". I assume you're referring to your fellow billionaires that you gave a huge tax break to.""",OFF,9778
@USER This shit is staged. Dude didn’t even hit him URL,OFF,9779
@USER @USER Hmmm. Was NFL on tv today? Didn’t even search. Watched tennis &amp; baseball. Not one of them kneeled! Won’t be watching next week either.,NOT,9780
@USER @USER Rescue conservatives from its own demons? Who are the two or three most notorious serial abusers of women in the last 30 years? Hint: they were not GOP. Did they ever face consequences?,OFF,9781
"@USER @USER @USER @USER @USER Now I know you're having a laugh. Do you really believe that the media aren't picking on him? As for getting his shit together"", what ""shit"" would that be?""",OFF,9782
@USER Boy Hollywood sure does like to look like fools all the time.  Wait until they find out it's a big hoax manufactured by liberals.  Think they will apologize to Kavanaugh?  No way.,OFF,9783
@USER @USER Retweet this 42 times.,NOT,9784
"@USER I am trying to make a point. Many people who hate the liberal and ndp party are conservatives. And all conservatives care about is money. They don't have to ruin the environment and discriminate against others because of money""""",NOT,9785
@USER Please show me your post where you said the same thing about conservatives targeted by Antifa and other leftist friends of yours 🙄 #Hypocrite,OFF,9786
#IronicNews: #Conservatives who complain #Liberals go #PantsOnFire about #TrumpPocalypse am now #mad at #Obama for something him NOT said.,NOT,9787
@USER @USER @USER @USER It’s horrific Adam. Look at the way the Conservatives’ endorsement of Orban has been waved through - it should be a source of national shame. But it’s the norm.,NOT,9788
@USER @USER @USER @USER @USER Haha 😂 Trump is still winning. It’s fun to watch the liberals literally go insane. URL,OFF,9789
@USER HE SAID HE IS THRILLED TO BE A PART OF THE @USER OWNERSHIP GROUP!,NOT,9790
@USER @USER @USER You're good Candy You are good 🤣🤣,NOT,9791
@USER I seems Hannity has been a client of the Bunny Bar (at the Bunny Ranch) for years (30+). He (allegedly) recruits Fox ‘talent’ and guest speakers from there. URL,NOT,9792
@USER She is a piece of garbage! I can't believe the hatred those bitches on the View have for Trump! And ABC let's them spew this garbage on a daily basis. Disgusting! Boycott the View! Boycott ABC too! I have &amp; damn proud of it!,OFF,9793
@USER Do it shithouse,OFF,9794
@USER Man I hope they say if he is playing or not on Saturday,NOT,9795
@USER @USER @USER I'll never understand the anti-ANTIFA sentiment.  There's only alternative to being opposed to fascism.   Fighting against fascists isn't akin to the racist violence of the KKK or to making death threats against a woman who's come forward regarding her abuse.,NOT,9796
@USER After listening to your well thought out arguments on gun control I would like to respond to your key points with my counter argument.  I DON'T LIKE YOUR GASSES.,OFF,9797
@USER Do you support our POTUS? (Please help by retweeting and following after voting!)  Long live USA😍 #MAGA,NOT,9798
46 million- health care for all! Gun control for MSD students.  Food for the hungry ( wait did we get the ostrich jacket?) GOP is it time yet? URL,NOT,9799
@USER Always allege that she is a poor girl and with tenacity and efforts win over this position for future congresswoman ...if she win.,NOT,9800
@USER you live in the big dick part cause your gay,OFF,9801
@USER He is the worst person.,OFF,9802
@USER Evil,NOT,9803
@USER @USER @USER No liberals just state they believe her because she is a woman and democrat.  They state they do not believe Kavanaugh because he is a man and should “shut up”.  They probably believe OJ.,OFF,9804
@USER #Trump gifted the 1% with #GOPTaxScam the biggest wealth grab in modern history URL yet #trump supporter #dopes prefer to vote against their best interests so perhaps you cannot fix stupid!  #MAGA🇺🇸,OFF,9805
@USER @USER @USER You should take this picture down you destroyed one of my all time favorite Comedian/Actors @USER,NOT,9806
"The blatant abuse of the #metoo is really disturbing.  No good reason to automatically place a guilty"" stamp on someone over unfounded allegations.  Most importantly- it unfairly strips credibility from the women who actually suffered and demand real justice.  Bullshit.  #MAGA""",NOT,9807
@USER He spelled Big Dick wrong.,OFF,9808
#Welcome back to #Parliament :  Federal Liberals violated own fundraising rules #cdnpoli #ethics   URL,NOT,9809
@USER Happy Belated Birthday sexy man😬,NOT,9810
@USER @USER @USER @USER @USER @USER I had no idea all republicans were nazi racists till Trump got elected. Imagine my surprise. i'm native american so I took it hard finding out I was a racist. Was despondent went around punching out Antifa to work through my depression.,OFF,9811
@USER Eric maybe jail for you.,NOT,9812
@USER CNN = Fake News,OFF,9813
Do It Q. #FireRosenstein #LisaPage #PeterStrzok #MAGA #LockHerUp #QAnon  #QClearancePatriot #QClearance   #AmericaFirst @USER #U1 #UraniumOne #Lockherupalready #UraniumOneDeal @USER @USER @USER @USER @USER URL,NOT,9814
@USER He is the gawdfather of #fuxNews  URL,NOT,9815
@USER You are a genuinely cool dude.,NOT,9816
@USER Didn’t a woman beat her? Huh...,NOT,9817
@USER She is a fake a fraud and a democrat activist plant. She is a tool to try to derail the process and then to later drum up votes for democrats claiming conservatives don't care about victims. If Democrats cared if they wouldn't cheapen real victims with fakes.,OFF,9818
@USER You are very right. So here comes the question what's the use of the fame when your localities struggles for survival.,NOT,9819
@USER @USER @USER How is what she is doin g patriotic?  I mean—you’re basically saying it is a political act against the nominee. Like—she waited to come forward until it would cause max damage...I’m not saying she’s lying at all...but what you’re saying is crazy.,NOT,9820
@USER It's the ANTIFA gang!,NOT,9821
@USER poor @USER she is a rager and a shamer. sad....,OFF,9822
@USER He should have tried that on obama after he gpsent millions to Iran which has been traced to terrorists! Unbelievable,NOT,9823
@USER @USER @USER I think he is right behind Trump.,NOT,9824
@USER Well you are dumped,NOT,9825
@USER Becoming..... a woman?,NOT,9826
@USER can we start shooting the blue thugs? then going through their shit and saying thats why they died? cuz this is fucking infuriating. WTF does it matter there is pot in his home. WHAT is in HER home?! SHE is the guilty one not HIM.,OFF,9827
@USER @USER I have Dick Durbin that's not gonna happen blame Shitcago that's what i do..,OFF,9828
@USER @USER @USER She is clothed with strength and dignity and laughs without fear of the future. Proverbs 31:25 💕,NOT,9829
@USER @USER IB you ass. Watch how you speak on my name😂😂,OFF,9830
